Date,Open,Close,High,Low,Volume
2011/3/18,3228.915,3215.685,3239.963,3205.144,6134016000
2011/3/21,3220.677,3207.11,3236.279,3194.145,5910503600
2011/3/22,3217.8,3222.961,3227.797,3175.93,5724868400
2011/3/23,3222.325,3264.926,3267.004,3216.653,7207758400
2011/3/24,3269.575,3251.361,3273.37,3250.023,6130424400
2011/3/25,3256.179,3294.484,3304.264,3254.683,8689597600
2011/3/28,3307.405,3290.571,3328.07,3286.856,9768429600
2011/3/29,3288.564,3257.979,3309.199,3256.337,10528016000
2011/3/30,3256.722,3256.08,3274.977,3233.109,7833633600
2011/3/31,3257.164,3223.288,3264.956,3210.174,6450388000
2011/4/1,3227.564,3272.729,3272.768,3220.911,6309472000
2011/4/6,3269.19,3311.067,3315.299,3268.765,10582367200
2011/4/7,3313.467,3324.419,3330.805,3302.818,8468176000
2011/4/8,3321.54,3353.358,3353.889,3314.089,7392920800
2011/4/11,3363.37,3333.427,3380.527,3331.174,10442054400
2011/4/12,3324.754,3326.771,3350.156,3307.476,10193850400
2011/4/13,3311.324,3372.031,3372.031,3296.507,8703633600
2011/4/14,3374.324,3353.56,3378.703,3347.488,8897224000
2011/4/15,3345.134,3358.944,3378.106,3323.563,7851487200
2011/4/18,3346.149,3359.438,3372.9,3335.599,8658262400
2011/4/19,3334.912,3295.812,3334.912,3290.736,8510693600
2011/4/20,3300.418,3295.758,3311.725,3281.827,7234332000
2011/4/21,3312.271,3317.367,3330.244,3301.936,7324042400
2011/4/22,3317.083,3299.942,3325.459,3291.638,6717145600
2011/4/25,3292.48,3249.574,3292.48,3247.691,7442183200
2011/4/26,3242.529,3230.96,3257.8,3216.21,5909641600
2011/4/27,3242.619,3209.503,3256.413,3189.04,6244356800
2011/4/28,3224.413,3161.776,3237.192,3160.406,6505023600
2011/4/29,3161.158,3192.723,3193.599,3147.137,5368306400
2011/5/3,3192.845,3211.132,3212.055,3164.926,5499891200
2011/5/4,3192.844,3129.028,3193.446,3120.961,6671634000
2011/5/5,3115.003,3126.117,3136.897,3105.854,5256774800
2011/5/6,3093.809,3121.396,3141.683,3083.908,5535218400
2011/5/9,3126.26,3129.759,3149.937,3118.141,4602740400
2011/5/10,3135.146,3153.221,3153.301,3121.746,4093299600
2011/5/11,3153.648,3145.085,3164.65,3127.494,4768853200
2011/5/12,3123.158,3101.603,3142.397,3101.136,4879950000
2011/5/13,3105.303,3128.093,3128.442,3080.19,4689595200
2011/5/16,3120.436,3100.463,3137.604,3098.776,4519432000
2011/5/17,3097.071,3116.028,3136.231,3076.946,5120373200
2011/5/18,3109.294,3139.379,3145.698,3106.552,3964176800
2011/5/19,3148.353,3120.639,3154.935,3118.619,4311078400
2011/5/20,3120.579,3121.596,3133.429,3113.271,3846801200
2011/5/23,3115.312,3022.98,3115.312,3021.45,5590247200
2011/5/24,3013.715,3026.223,3029.746,2999.885,4160894400
2011/5/25,3020.323,2990.343,3030.988,2988.094,3928970400
2011/5/26,3011.466,2978.381,3021.203,2977.596,3700374800
2011/5/27,2980.721,2963.308,2996.605,2962.067,4277090400
2011/5/30,2956.575,2954.506,2982.583,2942.361,3467116000
2011/5/31,2958.607,3001.556,3001.727,2946.146,3968940000
2011/6/1,2996.085,3004.173,3006.556,2985.711,3841932800
2011/6/2,2970.634,2955.705,2984.491,2923.016,5261786800
2011/6/3,2951.579,2986.349,2993.895,2951.201,3907616400
2011/6/7,2977.681,3004.262,3006.569,2974.361,3685233200
2011/6/8,3003.581,3008.652,3012.806,2965.923,4290876000
2011/6/9,3000.404,2951.889,3004.06,2951.889,4749663600
2011/6/10,2947.927,2961.932,2964.079,2925.868,4220188000
2011/6/13,2940.391,2950.348,2957.523,2921.746,3835166800
2011/6/14,2947.655,2993.559,3000.526,2943.531,5598281600
2011/6/15,2984.962,2963.119,2999.15,2963.112,4439085200
2011/6/16,2939.681,2917.578,2946.815,2915.401,4113548000
2011/6/17,2916.405,2892.157,2934.061,2891.015,4117652800
2011/6/20,2888.935,2874.896,2896.081,2862.408,3799198400
2011/6/21,2883.354,2909.073,2909.572,2877.054,4203892400
2011/6/22,2913.666,2908.582,2921.034,2894.178,3731880000
2011/6/23,2899.013,2957.629,2966.54,2888.678,4594111600
2011/6/24,2946.609,3027.47,3047.943,2944.051,8545924000
2011/6/27,3028.496,3036.491,3056.023,3019.236,6561577200
2011/6/28,3040.183,3041.734,3046.797,3013.996,5576625600
2011/6/29,3039.047,3000.169,3043.815,2999.953,5347684800
2011/6/30,3003.23,3044.089,3058.625,3003.23,6250254800
2011/7/1,3052.12,3049.745,3071.206,3034.072,5676665200
2011/7/4,3064.935,3121.98,3124.582,3064.935,8046403200
2011/7/5,3122.899,3122.5,3128.529,3105.086,6776333600
2011/7/6,3116.121,3113.712,3116.121,3084.834,6155580800
2011/7/7,3123.29,3101.68,3140.102,3101.096,7181036000
2011/7/8,3105.486,3109.183,3124.386,3093.374,5128259200
2011/7/11,3097.874,3113.206,3120.998,3086.263,4792066000
2011/7/12,3089.136,3056.905,3090.097,3054.8,5710798400
2011/7/13,3060.42,3106.247,3108.497,3060.42,5411436800
2011/7/14,3112.587,3115.745,3126.153,3092.473,6031493600
2011/7/15,3105.497,3128.889,3130.775,3097.336,6155032000
2011/7/18,3131.803,3122.6,3137.922,3113.667,6069131200
2011/7/19,3108.472,3095.125,3109.916,3088.377,5338870800
2011/7/20,3113.705,3091.567,3119.543,3071.85,4411833200
2011/7/21,3092.271,3059.139,3099.278,3058.255,4408469200
2011/7/22,3066.192,3067.985,3083.191,3059.598,3725725600
2011/7/25,3050.897,2968.289,3050.897,2958.878,6718099200
2011/7/26,2965.721,2977.766,2980.857,2957.61,4351545600
2011/7/27,2961.576,3000.052,3002.691,2951.516,4838561200
2011/7/28,2973.642,2981.002,2984.375,2956.71,4813898400
2011/7/29,2981.021,2972.079,2995.974,2948.076,4629825200
2011/8/1,2969.106,2977.721,2991.051,2958.832,3388694800
2011/8/2,2958.85,2956.383,2958.85,2919.014,3897835600
2011/8/3,2930.193,2954.87,2969.132,2927.096,3866836000
2011/8/4,2962.913,2960.309,2983.012,2951.838,3298572000
2011/8/5,2881.737,2897.417,2916.41,2868.157,4931685600
2011/8/8,2864.514,2793.897,2888.769,2747.967,7151776800
2011/8/9,2720.953,2798.19,2812.769,2697.062,6984267200
2011/8/10,2845.352,2824.12,2858.553,2820.123,5865931200
2011/8/11,2779.715,2866.924,2867.311,2777.761,5899768800
2011/8/12,2881.554,2875.365,2894.224,2868.871,5719740800
2011/8/15,2883.174,2917.883,2917.883,2870.19,5987547600
2011/8/16,2920.829,2897.581,2932.14,2888.334,5096268000
2011/8/17,2893.849,2886.013,2910.835,2881.631,3917818000
2011/8/18,2887.103,2834.254,2889.997,2832.269,4076888400
2011/8/19,2789.346,2807.664,2814.099,2782.556,4325964800
2011/8/22,2809.329,2777.787,2829.687,2768.418,3420968400
2011/8/23,2788.699,2821.003,2821.003,2777.287,3262051400
2011/8/24,2834.577,2810.016,2845.47,2804.818,3530156400
2011/8/25,2818.701,2903.837,2904.438,2815.912,7221684800
2011/8/26,2889.382,2901.216,2907.398,2876.828,4560410400
2011/8/29,2875.784,2852.809,2875.784,2847.476,4426784800
2011/8/30,2875.144,2841.74,2901.733,2838.33,4313787200
2011/8/31,2843.993,2846.776,2855.305,2823.77,3210790000
2011/9/1,2852.386,2834.535,2869.249,2825.956,3011870200
2011/9/2,2828.839,2803.854,2836.624,2790.769,2931711600
2011/9/5,2780.834,2743.817,2780.834,2743.383,3200566000
2011/9/6,2727.749,2723.303,2745.36,2711.071,2971398200
2011/9/7,2738.789,2779.09,2779.205,2730.055,3326538000
2011/9/8,2788.832,2756.105,2789.112,2755.799,2683873600
2011/9/9,2770.153,2751.095,2796.352,2739.62,2707350400
2011/9/13,2712.443,2720.283,2726.185,2698.66,2671376400
2011/9/14,2729.256,2733.108,2736.905,2677.127,3042478000
2011/9/15,2734.552,2729.051,2754.193,2728.905,3117192400
2011/9/16,2744.218,2733.987,2755.889,2728.995,2755593200
2011/9/19,2718.318,2679.27,2718.318,2678.795,2909094000
2011/9/20,2675.043,2689.845,2702.28,2664.1,2559868000
2011/9/21,2691.701,2771.011,2778.353,2677.349,5619417200
2011/9/22,2745.146,2685.688,2754.917,2684.94,4710266000
2011/9/23,2644.294,2669.478,2681.227,2631.425,4259222400
2011/9/26,2645.245,2610.919,2679.56,2603.108,3917512400
2011/9/27,2634.925,2637.879,2652.56,2613.423,3502197600
2011/9/28,2654.83,2610.59,2660.099,2602.63,3416955600
2011/9/29,2593.559,2588.185,2615.144,2577.286,3709359200
2011/9/30,2595.582,2581.351,2607.566,2572.193,3205082200
2011/10/10,2588.349,2557.082,2595.324,2552.284,2832512200
2011/10/11,2625.163,2551.994,2635.694,2526.649,4502984800
2011/10/12,2537.398,2644.758,2647.015,2523.344,6594568000
2011/10/13,2636.863,2662.601,2672.91,2629.405,6042620000
2011/10/14,2655.358,2653.782,2665.443,2629.879,3833694800
2011/10/17,2658.947,2666.951,2687.102,2653.384,3615831600
2011/10/18,2646.841,2592.209,2651.732,2589.205,3937344800
2011/10/19,2599.917,2583.081,2617.411,2580.663,3111616600
2011/10/20,2566.603,2520.532,2570.101,2500.486,3984246400
2011/10/21,2522.257,2507.877,2538.117,2504.693,2984350200
2011/10/24,2517.059,2576.669,2581.125,2501.956,4634580000
2011/10/25,2572.708,2625.425,2633.968,2560.047,5796737600
2011/10/26,2613.272,2651.652,2679.658,2611.012,7309824000
2011/10/27,2658.428,2657.478,2672.84,2647.296,4882039200
2011/10/28,2694.542,2709.017,2729.139,2689.376,7164310400
2011/10/31,2704.535,2695.307,2709.317,2680.992,5040711200
2011/11/1,2672.508,2697.534,2726.088,2669.05,5520665200
2011/11/2,2658.547,2742.39,2742.938,2653.722,6436158400
2011/11/3,2752.627,2744.301,2781.039,2743.196,8482076000
2011/11/4,2770.572,2763.746,2781.99,2748.978,6195821600
2011/11/7,2750.991,2736.248,2769.296,2733.168,4537505600
2011/11/8,2745.059,2727.71,2756.091,2723.693,4788425200
2011/11/9,2739.154,2751.654,2755.811,2710.054,4687796000
2011/11/10,2720.836,2699.588,2729.572,2698.306,5117370400
2011/11/11,2705.243,2695.002,2713.914,2685.101,3663669600
2011/11/14,2717.544,2750.195,2751.88,2714.862,4639094400
2011/11/15,2746.773,2744.68,2754.001,2732.913,4175986400
2011/11/16,2745.858,2670.116,2746.29,2659.148,5594924000
2011/11/17,2671.953,2662.017,2687.831,2660.651,3524765200
2011/11/18,2643.667,2606.495,2646.209,2601.179,4241472000
2011/11/21,2608.556,2609.687,2613.262,2587.742,2797189600
2011/11/22,2592.229,2609.475,2611.15,2580.781,2906907800
2011/11/23,2613.291,2584.011,2617.088,2578.157,2853141200
2011/11/24,2565.686,2588.915,2604.236,2557.695,3031960000
2011/11/25,2585.137,2569.973,2598.392,2563.65,2391376600
2011/11/28,2578.344,2573.321,2589.354,2562.493,2566693600
2011/11/29,2595.086,2608.569,2609.187,2580.293,3002587800
2011/11/30,2600.099,2521.52,2601.9,2507.184,4235264400
2011/12/1,2596.153,2583.613,2630.664,2577.722,6352025200
2011/12/2,2570.56,2557.311,2575.692,2543.532,3218370400
2011/12/5,2561.2,2521.385,2561.2,2517.179,3206338800
2011/12/6,2515.044,2516.341,2525.666,2499.574,2629758000
2011/12/7,2517.341,2528.228,2534.529,2509.777,2326184000
2011/12/8,2525.041,2525.001,2549.101,2494.694,2777774400
2011/12/9,2506.624,2503.461,2525.162,2496.972,2402906000
2011/12/12,2497.922,2477.692,2502.046,2476.116,2190124800
2011/12/13,2467.016,2421.928,2472.656,2418.673,3571753600
2011/12/14,2415.944,2397.48,2433.55,2392.299,2532010800
2011/12/15,2382.441,2340.788,2384.473,2340.447,3675083200
2011/12/16,2339.976,2390.129,2390.378,2332.14,3630234000
2011/12/19,2370.418,2384.408,2387.89,2321.657,3790975200
2011/12/20,2376.709,2377.073,2412.572,2373.86,3240232800
2011/12/21,2397.275,2339.108,2404.775,2337.693,3120952400
2011/12/22,2325.27,2341.335,2358.468,2294.607,3668385600
2011/12/23,2337.382,2359.159,2382.709,2331.958,3316190400
2011/12/26,2345.555,2335.702,2369.818,2334.794,2822408800
2011/12/27,2332.826,2305.035,2346.384,2302.411,2927731400
2011/12/28,2295.866,2307.928,2309.645,2267.114,3288202000
2011/12/29,2297.288,2311.361,2323.488,2293.872,3088770000
2011/12/30,2318.673,2345.742,2349.029,2318.673,3586524400
2012/1/4,2361.499,2298.753,2365.988,2298.298,3434456800
2012/1/5,2290.78,2276.385,2316.657,2272.153,4301648000
2012/1/6,2274.352,2290.601,2291.885,2254.567,3519899200
2012/1/9,2291.182,2368.57,2368.889,2271.717,5472734000
2012/1/10,2365.768,2447.349,2449.955,2361.281,8115499200
2012/1/11,2444.757,2435.608,2453.146,2423.322,5870567200
2012/1/12,2426.82,2435.219,2464.378,2423.321,4712127600
2012/1/13,2438.405,2394.334,2445.787,2374.545,4551399600
2012/1/16,2376.953,2345.649,2394.498,2345.633,3052714400
2012/1/17,2347.568,2460.601,2462.429,2329.248,6420564800
2012/1/18,2464.92,2422.189,2485.498,2414.527,6389236000
2012/1/19,2423.857,2468.35,2480.206,2414.985,5561572800
2012/1/20,2476.73,2504.086,2510.34,2462.594,5452978400
2012/1/30,2508.877,2460.72,2508.877,2460.396,4351714800
2012/1/31,2462.338,2464.26,2472.839,2447.768,3070150000
2012/2/1,2458.233,2428.994,2481.664,2423.45,3501537600
2012/2/2,2437.47,2486.238,2486.238,2429.709,4206698400
2012/2/3,2478.336,2506.09,2514.645,2470.28,4994924000
2012/2/6,2511.172,2504.322,2520.758,2488.709,4507990400
2012/2/7,2489.032,2457.954,2489.032,2441.698,3967916400
2012/2/8,2456.422,2528.236,2534.162,2450.999,5618645600
2012/2/9,2525.589,2529.231,2546.025,2513.131,5929975200
2012/2/10,2521.676,2533.624,2560.027,2521.155,6157587600
2012/2/13,2504.41,2531.981,2553.446,2496.305,5191397200
2012/2/14,2528.967,2522.107,2533.264,2506.537,4043010000
2012/2/15,2515.829,2549.607,2562.071,2511.289,5809036800
2012/2/16,2544.641,2536.074,2559.345,2519.043,5439543200
2012/2/17,2551.815,2537.086,2558.345,2522.856,3899471600
2012/2/20,2571.907,2540.706,2574.746,2539.904,5615332800
2012/2/21,2544.835,2562.453,2562.909,2520.786,4789480800
2012/2/22,2564.315,2597.476,2598.863,2560.343,7637665600
2012/2/23,2595.779,2606.256,2614.537,2590.518,7037712800
2012/2/24,2607.339,2648.017,2648.017,2602.776,8599971200
2012/2/27,2658.121,2656.573,2693.843,2656.573,10151403200
2012/2/28,2652.342,2662.463,2671.833,2641.459,7759253600
2012/2/29,2655.858,2634.143,2666.647,2631.784,5912020800
2012/3/1,2622.737,2633.345,2647.785,2621.858,4214844000
2012/3/2,2637.961,2679.934,2679.934,2637.961,6412203200
2012/3/5,2687.74,2662.698,2694.612,2660.955,7139545600
2012/3/6,2654.799,2621.052,2657.963,2615.6,6244714800
2012/3/7,2596.479,2603.005,2628.585,2594.128,5694873200
2012/3/8,2612.403,2635.791,2645.953,2612.403,5754941200
2012/3/9,2644.1,2664.302,2664.414,2631.406,5525892000
2012/3/12,2663.243,2654.402,2666.432,2636.423,6232721600
2012/3/13,2653.681,2681.073,2681.334,2649.169,5840446800
2012/3/14,2694.475,2605.106,2705.754,2595.342,10842654400
2012/3/15,2602.661,2585.546,2618.252,2575.437,7256596000
2012/3/16,2591.8,2623.52,2624.316,2577.245,5809126000
2012/3/19,2617.662,2630.013,2631.045,2598.63,5764662400
2012/3/20,2622.66,2584.445,2622.66,2584.024,5811406400
2012/3/21,2597.375,2587.793,2613.269,2569.075,5800254400
2012/3/22,2586.938,2583.747,2599.244,2570.446,4492677600
2012/3/23,2575.327,2552.94,2578.825,2544.525,4332925600
2012/3/26,2551.425,2555.442,2562.929,2540.696,3181621200
2012/3/27,2565.551,2547.143,2571.899,2544.373,3594460400
2012/3/28,2538.458,2474.9,2540.417,2471.034,5000579200
2012/3/29,2463.688,2443.122,2476.478,2429.732,4613130400
2012/3/30,2447.939,2454.899,2461.977,2438.488,3702708800
2012/4/5,2449.208,2512.832,2517.386,2441.269,5433168800
2012/4/6,2509.445,2519.83,2525.534,2502.703,4236857600
2012/4/9,2510.533,2495.146,2518.378,2491.592,3537098400
2012/4/10,2490.283,2519.788,2519.812,2459.348,4133590400
2012/4/11,2494.517,2520.036,2541.126,2489.325,4251031200
2012/4/12,2522.828,2570.436,2570.842,2516.568,5648840800
2012/4/13,2575.052,2580.454,2593.788,2570.035,5309264400
2012/4/16,2564.231,2574.044,2586.198,2559.781,4083970000
2012/4/17,2572.364,2541.883,2578.76,2541.535,3781546800
2012/4/18,2550.905,2599.908,2602.106,2545.996,5868840800
2012/4/19,2598.329,2596.056,2606.86,2585.301,4644810800
2012/4/20,2591.51,2626.839,2627.375,2589.351,6144638000
2012/4/23,2624.751,2606.038,2632.092,2599.112,5866493600
2012/4/24,2594.801,2604.866,2640.295,2559.464,7113956000
2012/4/25,2598.228,2625.99,2631.438,2593.327,6246805200
2012/4/26,2632.718,2631.487,2643.768,2617.089,5896566800
2012/4/27,2630.549,2626.157,2637.918,2623.598,4823358400
2012/5/2,2660.673,2683.487,2697.949,2643.527,8014865600
2012/5/3,2679.517,2691.518,2693.88,2675.811,5936108800
2012/5/4,2689.624,2715.879,2716.033,2677.14,6321808800
2012/5/7,2699.447,2717.778,2717.778,2694.321,6854731200
2012/5/8,2717.408,2709.116,2717.825,2683.562,6311084000
2012/5/9,2685.187,2657.514,2685.187,2655.322,5840028400
2012/5/10,2657.87,2657.214,2667.675,2649.38,4696257600
2012/5/11,2652.313,2636.917,2666.566,2636.523,4100614400
2012/5/14,2653.806,2615.534,2656.284,2613.349,5208248400
2012/5/15,2597.644,2617.374,2618.175,2591.598,4576727200
2012/5/16,2610.161,2574.647,2612.625,2574.082,4328027200
2012/5/17,2577.961,2613.942,2619.589,2571.201,4372838800
2012/5/18,2595.547,2573.976,2603.191,2567.302,4342212400
2012/5/21,2572.369,2587.231,2604.219,2563.973,3860208800
2012/5/22,2598.167,2627.525,2627.602,2597.603,4277352800
2012/5/23,2621.786,2616.869,2635.78,2598.29,4371953200
2012/5/24,2613.095,2595.26,2630.414,2588.209,4284406400
2012/5/25,2595.261,2573.103,2602.17,2565.647,3927300400
2012/5/28,2562.596,2614.689,2614.849,2545.336,5633927600
2012/5/29,2615.145,2650.854,2658.255,2612.564,7213564000
2012/5/30,2646.37,2642.258,2655.163,2636.518,5185543600
2012/5/31,2623.158,2632.042,2645.591,2617.228,4410746800
2012/6/1,2633.601,2632.998,2653.857,2623.289,4419105600
2012/6/4,2598.733,2559.026,2608.316,2558.92,5247850400
2012/6/5,2565.186,2558.842,2573.887,2548.76,3777991200
2012/6/6,2564.226,2557.401,2573.739,2547.334,3385769600
2012/6/7,2579.425,2542.184,2584.039,2536.258,3484118400
2012/6/8,2558.843,2524.329,2559.128,2520.409,4385642400
2012/6/11,2529.599,2558.265,2565.429,2523.774,4009826000
2012/6/12,2543.765,2540.178,2553.915,2529.951,3793667600
2012/6/13,2546.791,2580.636,2581.115,2539.632,4501456800
2012/6/14,2573.329,2560.421,2584.709,2558.565,4024793600
2012/6/15,2565.189,2568.054,2580.17,2538.572,4278608000
2012/6/18,2576.629,2581.212,2593.218,2572.987,3569362800
2012/6/19,2577.362,2558.621,2577.362,2556.103,3270055200
2012/6/20,2563.643,2552.611,2570.663,2549.438,2985064000
2012/6/21,2547.048,2512.185,2547.048,2502.419,3539673200
2012/6/25,2501.163,2456.518,2501.163,2455.008,4010673600
2012/6/26,2442.562,2454.915,2465.12,2434.64,3173400800
2012/6/27,2452.666,2447.195,2470.762,2444.343,3000755200
2012/6/28,2451.664,2425.729,2459.189,2425.24,3054311200
2012/6/29,2418.862,2461.612,2462.815,2417.486,3799494000
2012/7/2,2473.545,2465.238,2473.966,2452.986,4051008000
2012/7/3,2464.85,2468.721,2490.547,2457.449,3869335200
2012/7/4,2474.527,2464.919,2481.336,2455.995,3445214000
2012/7/5,2450.3,2430.37,2450.3,2420.001,3472614400
2012/7/6,2435.059,2472.614,2477.231,2420.356,4961060400
2012/7/9,2455.892,2416.036,2470.205,2414.953,4922330400
2012/7/10,2411.003,2406.706,2426.529,2402.371,3554998400
2012/7/11,2402.184,2425.572,2427.795,2402.154,3762431200
2012/7/12,2420.036,2449.181,2460.559,2404.584,5671769200
2012/7/13,2441.013,2450.633,2467.99,2438.979,3672525600
2012/7/16,2452.595,2399.731,2452.595,2399.61,4277186800
2012/7/17,2391.897,2414.201,2421.929,2391.281,3342432800
2012/7/18,2412.062,2414.335,2420.778,2373.647,4175178800
2012/7/19,2407.443,2424.322,2444.057,2401.291,4694905200
2012/7/20,2415.71,2398.455,2423.804,2392.181,3761975200
2012/7/23,2379.885,2365.431,2379.885,2357.507,3239036800
2012/7/24,2353.22,2375.992,2392.353,2352.803,3031008000
2012/7/25,2368.384,2360.083,2381.043,2357.468,2489650000
2012/7/26,2360.134,2347.488,2374.874,2344.695,3131409400
2012/7/27,2353.942,2349.108,2364.984,2341.293,3109052400
2012/7/30,2350.782,2335.793,2367.029,2333.999,3048485200
2012/7/31,2336.882,2332.922,2350.071,2329.505,3209972400
2012/8/1,2332.129,2358.651,2371.122,2331.949,3142084800
2012/8/2,2354.073,2334.882,2358.559,2325.608,3151616000
2012/8/3,2340.25,2353.737,2354.156,2329.934,2976978400
2012/8/6,2350.117,2385.611,2388.363,2348.119,4182066400
2012/8/7,2383.257,2388.873,2390.782,2379.452,3828548800
2012/8/8,2390.959,2389.795,2405.183,2382.825,3781045200
2012/8/9,2388.43,2411.7,2412.142,2378.854,3565895200
2012/8/10,2409.937,2399.751,2413.423,2395.912,3470299600
2012/8/13,2394.504,2351.931,2394.504,2350.808,4478354400
2012/8/14,2352.659,2357.016,2357.847,2324.906,3985006400
2012/8/15,2350.022,2331.615,2350.022,2330.15,3058017600
2012/8/16,2327.91,2319.67,2335.397,2317.061,2590290400
2012/8/17,2318.432,2313.476,2322.885,2295.158,2606571600
2012/8/20,2294.901,2301.788,2307.406,2279.946,2740203200
2012/8/21,2301.932,2313.703,2327.375,2296.551,3489510000
2012/8/22,2315.14,2295.586,2317.373,2285.755,3170841200
2012/8/23,2298.18,2302.199,2311.653,2285.367,3133534200
2012/8/24,2295.684,2275.677,2299.298,2274.566,3186959200
2012/8/27,2268.485,2228.204,2268.485,2228.151,3738619200
2012/8/28,2226.898,2238.411,2250.6,2222.001,3377361600
2012/8/29,2230.199,2214.814,2240.112,2214.429,2901064800
2012/8/30,2204.515,2211.37,2223.195,2188.724,3549130800
2012/8/31,2205.573,2204.868,2218.866,2203.123,2596498600
2012/9/3,2201.123,2228.369,2236.563,2197.708,3854859200
2012/9/4,2231.716,2204.407,2234.875,2199.509,3485268800
2012/9/5,2199.743,2199.875,2209.536,2186.962,3475182400
2012/9/6,2204.436,2217.823,2218.68,2199.857,3169588400
2012/9/7,2233.912,2317.179,2341.522,2233.912,9452976000
2012/9/10,2320.557,2326.666,2334.496,2313.572,6533055200
2012/9/11,2316.532,2311.89,2316.532,2294.82,4626072000
2012/9/12,2325.925,2320.071,2337.196,2298.297,4962252000
2012/9/13,2316.679,2298.461,2325.534,2298.367,4204984800
2012/9/14,2324.012,2315.542,2332.417,2298.83,6157181600
2012/9/17,2312.055,2258.705,2314.989,2258.182,4898473600
2012/9/18,2249.425,2235.239,2253.144,2228.042,3322869600
2012/9/19,2237.218,2246.236,2249.243,2229.489,3434970400
2012/9/20,2236.191,2195.951,2236.191,2194.221,4254578000
2012/9/21,2190.327,2199.063,2217.473,2186.53,3812059200
2012/9/24,2183.969,2215.516,2225.805,2172.879,3750168800
2012/9/25,2209.975,2210.154,2225.334,2202.376,2787702000
2012/9/26,2208.906,2184.891,2216.824,2181.083,2745462600
2012/9/27,2186.004,2251.717,2266.297,2185.766,5301690000
2012/9/28,2235.057,2293.106,2297.033,2234.323,5787582400
2012/10/8,2291.961,2270.054,2305.18,2258.11,3553442400
2012/10/9,2281.753,2320.157,2327.727,2281.753,5254888800
2012/10/10,2314.593,2324.117,2325.749,2304.608,4268624000
2012/10/11,2315.897,2302.533,2321.352,2300.934,4130065600
2012/10/12,2311.284,2304.531,2332.149,2287.009,3687414400
2012/10/15,2306.006,2294.857,2307.882,2278.457,2865174600
2012/10/16,2293.244,2298.162,2315.453,2287.59,3205968000
2012/10/17,2307.358,2300.803,2312.173,2280.818,3334940800
2012/10/18,2307.487,2336.077,2341.12,2305.883,5061510000
2012/10/19,2335.105,2332.47,2342.527,2328.733,3592773200
2012/10/22,2320.468,2341.592,2347.895,2315.895,3436828800
2012/10/23,2340.89,2312.077,2344.044,2309.252,3722127200
2012/10/24,2303.401,2307.779,2321.43,2302.169,3754244400
2012/10/25,2306.733,2291.239,2322.917,2288.601,4435153200
2012/10/26,2291.31,2247.907,2293.176,2237.059,4090052000
2012/10/29,2241.802,2235.854,2248.139,2227.646,2758132400
2012/10/30,2236.316,2239.882,2257.951,2231.776,3408312400
2012/10/31,2241.432,2254.82,2256.095,2233.684,3716979600
2012/11/1,2256.609,2297.884,2305.629,2256.412,5076172800
2012/11/2,2297.898,2306.774,2309.666,2284.719,3983328800
2012/11/5,2302.742,2301.88,2318.231,2290.135,3951037200
2012/11/6,2301.98,2292.206,2304.048,2260.507,3928062800
2012/11/7,2288.763,2287.505,2300.893,2277.02,3306740200
2012/11/8,2269.582,2245.405,2275.401,2245.4,3542647600
2012/11/9,2241.756,2240.924,2252.196,2235.231,3050696800
2012/11/12,2242.96,2251.848,2254.703,2232.742,3472168400
2012/11/13,2250.842,2212.44,2250.842,2208.723,3408370400
2012/11/14,2213.086,2223.11,2225.124,2205.996,2675879000
2012/11/15,2210.751,2193.623,2220.987,2193.516,2831915000
2012/11/16,2189.511,2177.24,2191.611,2162.976,3024778600
2012/11/19,2175.184,2174.985,2176.492,2149.538,2697866600
2012/11/20,2180.205,2164.881,2184.334,2163.527,2394891600
2012/11/21,2165.408,2194.896,2195.461,2151.38,3050848200
2012/11/22,2181.179,2177.546,2185.577,2169.657,2291235000
2012/11/23,2184.409,2192.676,2202.47,2179.727,2866749200
2012/11/26,2187.24,2175.599,2191.359,2172.1,2474269600
2012/11/27,2168.589,2150.638,2173.464,2150.222,3194674600
2012/11/28,2142.5,2129.161,2144.802,2126.03,3000933800
2012/11/29,2128.803,2115.676,2140.877,2114.477,2967062400
2012/11/30,2114.244,2139.661,2142.856,2109.963,3640691200
2012/12/3,2136.696,2108.85,2152.608,2108.149,4018676000
2012/12/4,2104.928,2131.473,2135.662,2102.135,3622591600
2012/12/5,2128.387,2207.878,2219.094,2126.793,8248710400
2012/12/6,2205.605,2203.602,2216.976,2191.227,4857468800
2012/12/7,2203.887,2246.757,2250.529,2198.107,7616974400
2012/12/10,2254.915,2271.046,2276.28,2250.437,7337547200
2012/12/11,2263.209,2258.5,2274.994,2254.299,5146870400
2012/12/12,2257.73,2267.767,2273.211,2247.953,4500645200
2012/12/13,2260.601,2242.635,2266.721,2242.557,4194210000
2012/12/14,2245.636,2355.865,2357.106,2245.636,11089256000
2012/12/17,2359.201,2366.7,2380.001,2358.664,9408819200
2012/12/18,2361.095,2368.12,2398.63,2347.077,8578484800
2012/12/19,2362.802,2371.109,2387.142,2358.033,6329252800
2012/12/20,2361.322,2384.816,2391.924,2346.55,6565546000
2012/12/21,2386.376,2372.002,2414.223,2365.032,6871416000
2012/12/24,2368.007,2381.217,2396.725,2367.038,5308700400
2012/12/25,2373.88,2448.395,2459.302,2365.41,9550235200
2012/12/26,2445.987,2457.619,2458.007,2441.642,7159182400
